-0.585938,0.831787,0.061279,3.740458,-27.519083,4.816794
-0.577881,0.843262,-0.017822,4.740458,4.236641,1.450382
-0.636475,0.824219,-0.069580,1.450382,10.412213,2.381679
-0.642334,0.798584,-0.077148,-4.709924,-0.335878,6.343512
-0.628662,0.802246,-0.048828,-11.923664,-6.083970,9.534351
-0.604980,0.800049,-0.016602,-18.045801,-3.908397,10.954199
-0.591797,0.806641,0.026611,-22.030535,-2.007634,10.068703
-0.580322,0.802490,0.058105,-24.267176,-3.297710,6.580153
-0.574951,0.793213,0.092041,-25.595419,-4.900764,1.725191
-0.597412,0.767334,0.102051,-26.488550,-7.374046,-2.870229
-0.606689,0.744629,0.103271,-27.618320,-8.007633,-6.465649
-0.584961,0.705078,-0.016846,-22.587786,-4.259542,-10.862596
-0.572998,0.746582,0.079834,-10.503817,23.427481,-9.824428
-0.634521,0.740234,0.115479,-6.129771,11.015267,-9.122137
-0.601318,0.937012,0.201660,-3.862595,-2.328244,-7.038168
-0.499268,0.819580,0.040039,4.748092,-3.687023,0.633588
-0.564209,0.833740,0.251221,9.916031,19.557251,5.465649
-0.439453,0.686035,0.340332,7.854962,11.229008,-5.404580
-0.358398,0.576416,0.486572,7.068702,-12.122137,-17.450382
-0.268555,0.457764,0.544434,12.923664,-37.709923,-33.221375
-0.289795,0.461426,0.696289,24.519083,-28.938931,-54.786259
-0.390869,0.358154,0.641602,31.931297,-50.664124,-74.656487
-0.445801,0.225342,0.663330,35.267174,-74.274811,-93.259544
-0.548096,0.131104,0.689941,40.763359,-99.671753,-111.305344
-0.631836,0.021973,0.728760,49.435116,-84.435112,-126.900764
-0.745605,-0.034668,0.752441,58.106869,-70.175575,-138.732819
-0.888428,-0.107178,0.738525,64.526718,-84.404579,-145.702286
-0.984131,-0.213867,0.741699,73.557251,-107.580154,-151.412216
-1.062500,-0.325439,0.746094,84.320610,-108.343513,-156.251907
-1.152588,-0.422852,0.747559,94.099236,-105.045799,-160.320618
-1.237061,-0.527344,0.735107,104.694656,-110.083969,-165.015274
-1.307861,-0.602295,0.728760,117.099236,-112.732826,-171.396942
-1.381104,-0.652100,0.709961,132.038162,-106.809158,-179.366409
-1.468750,-0.717529,0.723389,148.503815,-98.442749,-185.450378
-1.560791,-0.792969,0.742188,162.473282,-90.541985,-187.381683
-1.641846,-0.840332,0.747559,175.916031,-90.442749,-184.206100
-1.705322,-0.824463,0.751465,188.755722,-92.740456,-178.419846
-1.744873,-0.824219,0.757080,198.244278,-93.435112,-171.786255
-1.782959,-0.842285,0.723389,207.618317,-86.801529,-162.557251
-1.816162,-0.836670,0.667480,217.442749,-85.969467,-151.175568
-1.822266,-0.807861,0.646240,223.305344,-82.900764,-137.595413
-1.809326,-0.803467,0.578369,226.221375,-82.251907,-121.770996
-1.765869,-0.770752,0.492432,229.496185,-77.786263,-105.068703
-1.703125,-0.666504,0.413574,230.221375,-66.129768,-87.809158
-1.611816,-0.601562,0.317383,227.343506,-58.381680,-71.748093
-1.524658,-0.511963,0.211426,222.656494,-53.862595,-56.564884
-1.423340,-0.378906,0.145752,212.267181,-50.106869,-43.847328
-1.314453,-0.325439,0.066406,198.015274,-41.190838,-33.106869
-1.236572,-0.239746,-0.013428,184.053436,-37.106869,-23.961832
-1.163330,-0.170166,-0.069092,167.900757,-38.305344,-16.160305
-1.082520,-0.124023,-0.118652,151.786255,-27.839695,-8.427481
-1.019775,-0.081787,-0.185059,137.229004,-19.694656,-0.587786
-0.973389,-0.029053,-0.241943,122.679390,-16.389313,5.083970
-0.910645,0.006836,-0.321533,108.267174,-6.641222,7.908397
-0.868164,0.036133,-0.402100,93.664124,7.580153,9.236641
-0.848633,0.041260,-0.466064,77.083969,17.984734,8.488549
-0.837646,0.031250,-0.546387,59.725189,26.618320,6.656488
-0.847900,0.017578,-0.633057,41.328243,34.213741,3.190840
-0.859863,0.067871,-0.676270,19.427481,41.854961,-1.312977
-0.882324,-0.010986,-0.695068,-4.770992,53.366413,-5.572519
-0.912842,-0.074463,-0.699707,-31.748091,67.908394,-9.106871
-0.972900,-0.183350,-0.683594,-60.091602,73.832062,-12.427481
-1.038330,-0.319824,-0.645508,-89.282440,75.335876,-15.900764
-1.106201,-0.479248,-0.575195,-118.106873,79.610687,-19.656488
-1.185059,-0.636963,-0.481201,-148.267181,92.458015,-24.389313
-1.286865,-0.844727,-0.369385,-178.717560,102.656487,-29.801527
-1.440186,-1.051025,-0.232910,-208.580154,96.618324,-34.251907
-1.585205,-1.317627,-0.054199,-238.183212,90.755722,-36.053436
-1.689453,-1.487793,0.114258,-250.137405,104.198471,-34.656490
-1.790771,-1.723389,0.236328,-250.137405,109.541985,-29.625954
-1.886475,-1.978027,0.374512,-250.137405,99.335876,-23.938931
-1.937744,-2.000000,0.483643,-250.137405,94.717560,-18.870230
-1.943604,-2.000000,0.585449,-250.137405,98.160309,-14.396947
-1.956543,-2.000000,0.667480,-250.137405,89.290077,-6.038168
-1.947510,-2.000000,0.747803,-250.137405,72.419846,6.824428
-1.867188,-2.000000,0.780273,-250.137405,64.793892,21.572519
