-0.619629,0.841553,0.083008,5.572519,-17.038168,4.167939
-0.628418,0.812988,0.037598,3.702290,3.549618,3.022901
-0.634033,0.776123,0.022461,-1.847328,3.503817,5.564886
-0.632324,0.791260,0.005371,-7.671756,-15.870229,9.427481
-0.597412,0.808838,0.018311,-11.366412,-29.351145,13.297709
-0.573242,0.823730,0.051514,-13.129771,-19.419847,17.335878
-0.568604,0.831543,0.068604,-13.763359,-6.832061,20.694656
-0.571777,0.836426,0.084229,-13.206107,-2.603053,21.984734
-0.485840,0.839355,0.071289,-9.068703,-0.137405,15.091603
-0.443359,0.831299,0.160156,7.389313,18.755726,10.893129
-0.576904,0.882568,0.152832,2.786260,10.641221,3.900763
-0.592041,0.812988,0.083496,-9.801527,-22.389313,-5.343512
-0.522705,0.810791,0.125732,-15.824428,-39.679390,-9.091603
-0.376221,0.879395,-0.025391,-5.213740,-44.022900,3.519084
-0.429199,0.804199,0.214355,11.862596,-29.114504,18.206106
-0.502441,0.712891,0.421387,-3.648855,-18.633587,13.427481
-0.153320,0.553467,0.347412,-15.618320,-6.900764,-2.992366
-0.179688,0.431396,0.435547,-18.290077,-1.022901,-19.114504
-0.112061,0.491943,0.618896,-22.992367,-16.954199,-49.519085
-0.218506,0.162842,0.485596,-20.709923,-50.961834,-82.091606
-0.197754,-0.027344,0.515869,-17.351145,-88.625954,-111.183205
-0.314453,-0.053467,0.613281,-14.908397,-115.450378,-139.511444
-0.430420,-0.175781,0.708496,-12.091603,-109.053436,-164.732819
-0.602051,-0.290771,0.795898,-7.343512,-103.977097,-186.381683
-0.835693,-0.341797,0.831055,1.206107,-114.900764,-205.274811
-1.006592,-0.445557,0.893555,15.641221,-121.152672,-222.725189
-1.172852,-0.520264,0.977051,32.580154,-108.839691,-234.244278
-1.385986,-0.609375,1.028564,52.083969,-101.343513,-239.648849
-1.547852,-0.704834,1.042725,74.778625,-106.610687,-239.801529
-1.670898,-0.768311,1.051025,97.938934,-104.618324,-236.320618
-1.791992,-0.824951,1.041016,122.374046,-101.839691,-229.946564
-1.853516,-0.866699,1.019775,146.961838,-101.954201,-222.587784
-1.871338,-0.877930,0.982178,170.702286,-92.435112,-216.480911
-1.889648,-0.873779,0.943359,192.152664,-83.404579,-209.480911
-1.909668,-0.855957,0.918701,210.145035,-78.206108,-199.190842
-1.934082,-0.808105,0.860840,224.419846,-72.145035,-184.900757
-1.947266,-0.763672,0.805908,234.198471,-73.038170,-168.358780
-1.924316,-0.757324,0.750244,241.427475,-71.297707,-148.641220
-1.878906,-0.731201,0.686523,246.312973,-64.229004,-126.435112
-1.815674,-0.668945,0.584229,248.175568,-55.450382,-104.725189
-1.727295,-0.624023,0.478516,248.175568,-46.022900,-84.022903
-1.623047,-0.605225,0.308105,248.175568,-38.358780,-63.900764
-1.481445,-0.502686,0.156738,248.175568,-26.809160,-45.152672
-1.337891,-0.322998,0.025391,242.549622,-10.114504,-29.404581
-1.243164,-0.251465,-0.137207,224.022903,-10.419847,-15.213740
-1.130859,-0.179688,-0.309570,201.442749,-30.717558,-4.519084
-0.990967,-0.052490,-0.428955,174.000000,-25.832062,1.412214
-0.914307,0.012207,-0.525146,143.900757,-7.557252,5.419847
-0.856201,0.014648,-0.604492,116.450378,-0.137405,9.236641
-0.785889,0.044434,-0.636230,91.267174,13.419847,11.786260
-0.743652,0.061035,-0.668213,66.671753,29.809160,12.908397
-0.737549,0.062012,-0.705078,43.519085,30.763359,11.732824
-0.708252,0.052734,-0.717285,22.679390,31.503817,7.381680
-0.682861,0.049072,-0.721924,1.877863,49.389313,1.145038
-0.695312,-0.011963,-0.735596,-19.809160,62.839695,-6.053435
