0.995850,-0.091553,-0.175049,6.221374,-9.549619,3.732824
1.106934,-0.118652,-0.212891,9.603053,-10.916031,8.587787
1.169678,-0.090332,-0.317139,19.435114,10.618320,11.793893
1.233398,-0.075195,-0.553223,32.206108,45.297710,10.099236
1.322510,-0.150879,-0.723389,44.206108,45.229008,6.916030
1.308594,-0.334229,-0.702881,27.625954,20.427481,-8.274809
1.334961,-0.431396,-0.635742,-7.465649,-38.122139,-28.083969
1.435059,-0.431641,-0.599609,-44.870228,-87.198471,-51.351147
1.531006,-0.443115,-0.581055,-74.335876,-94.160309,-71.511452
1.555420,-0.400391,-0.531494,-90.916031,-79.190842,-81.984734
1.559082,-0.406982,-0.487061,-104.709923,-51.595421,-91.167938
1.534180,-0.429199,-0.401367,-121.206108,-29.717558,-97.709923
1.455811,-0.402344,-0.293945,-140.465652,-20.229008,-103.183205
1.347412,-0.339355,-0.210449,-159.618317,-7.969466,-114.312981
1.250732,-0.295898,-0.169678,-173.694656,-0.709924,-128.900757
1.123291,-0.224609,-0.142090,-182.648849,-14.122137,-142.656494
0.977051,-0.165527,-0.054443,-189.320618,-34.167938,-154.748093
0.874023,-0.073486,-0.015137,-192.320618,-56.595421,-158.091599
0.829834,-0.010498,0.044434,-193.259537,-80.274811,-153.022903
0.722412,0.064697,0.142090,-198.274811,-71.290077,-151.679382
0.604492,0.094238,0.195557,-201.770996,-51.801525,-150.435120
0.486084,0.153809,0.203369,-197.091599,-60.000000,-141.625961
0.462402,0.099365,0.226807,-187.083969,-91.229004,-122.954201
0.433594,0.062988,0.321289,-179.213745,-111.885498,-101.259544
0.408691,0.077637,0.369141,-169.007629,-123.641220,-77.946564
0.398682,0.109863,0.458984,-153.938934,-123.137405,-54.603054
0.375244,0.178467,0.528564,-129.351151,-95.320610,-37.190838
0.341553,0.208252,0.611084,-98.992363,-49.664124,-26.175573
0.294189,0.186279,0.702637,-68.847328,-11.229008,-16.122137
0.239258,0.188232,0.788818,-42.007633,1.503817,-3.854962
0.178711,0.191406,0.858887,-19.083969,-7.816794,10.534351
0.113525,0.160156,0.851807,7.229008,-24.656488,22.885496
0.118408,0.092773,0.930908,36.763359,-44.702290,35.312977
0.146484,-0.073975,1.046387,63.435116,-67.419846,49.312977
0.191650,-0.204834,1.049805,96.351143,-75.694656,62.297710
0.303467,-0.423340,1.031738,142.687027,-71.473282,76.435112
0.478760,-0.787598,1.015869,197.862595,-60.748093,96.374046
