-1.015625,-0.192871,0.101318,6.099236,-3.007634,-1.832061
-1.013184,-0.186768,0.086182,9.129771,3.389313,-1.190840
-1.012695,-0.175537,0.067383,10.076336,9.099236,-0.664122
-1.017090,-0.172607,0.049805,8.648855,11.221375,0.083969
-1.025146,-0.173828,0.025146,6.801527,7.305344,0.450382
-1.022217,-0.168457,0.016602,4.854962,0.076336,0.083969
-1.010254,-0.170166,0.007812,1.473282,0.267176,-0.007634
-1.013672,-0.176025,0.009521,-2.038168,4.419847,0.198473
-1.021484,-0.180664,0.013184,-4.328244,4.702290,1.083969
-1.022705,-0.179688,0.017822,-5.396946,0.167939,2.274809
-1.015625,-0.177979,0.032227,-5.190840,-3.717557,2.969466
-1.005859,-0.173828,0.040771,-4.061069,-1.099237,2.961832
-1.010010,-0.174561,0.046143,-3.282443,0.068702,2.656489
-1.005859,-0.177979,0.051025,-2.725191,-0.465649,2.335878
-0.994629,-0.174805,0.053223,-2.198473,0.923664,2.083969
-0.992188,-0.172607,0.053955,-1.389313,2.068702,1.893130
-0.992920,-0.168457,0.053467,-0.870229,2.343511,1.076336
-0.989990,-0.170410,0.051758,-0.625954,1.923664,0.106870
-0.986816,-0.171631,0.052734,-0.106870,1.847328,-0.877863
-0.987549,-0.175781,0.051758,0.534351,4.152672,-1.740458
-0.987305,-0.173096,0.044434,0.664122,5.458015,-2.450382
-0.991699,-0.176025,0.042725,1.687023,2.732824,-3.267176
-0.992920,-0.178955,0.047363,2.083969,3.366412,-4.572519
-0.990967,-0.173584,0.045410,2.099237,2.038168,-5.114504
-0.986816,-0.178223,0.050049,2.328244,2.580153,-6.000000
-0.977783,-0.182373,0.061768,2.839695,5.221374,-6.954198
-0.970947,-0.178467,0.069336,3.549618,9.458015,-7.549618
-0.949951,-0.166016,0.109131,4.595420,17.198473,-7.908397
-0.923584,-0.168457,0.169434,6.183206,27.045801,-9.007633
-0.857422,-0.142822,0.191406,10.000000,34.671757,-9.923664
-0.831299,-0.168213,0.209229,17.534351,34.587788,-13.977099
-0.799561,-0.212402,0.223877,26.687023,30.946566,-21.526718
-0.785156,-0.238281,0.190918,33.137405,33.519085,-34.473282
-0.741943,-0.259521,0.197266,40.312977,38.503819,-47.717556
-0.689209,-0.223389,0.223633,43.938931,39.839695,-59.832062
-0.654785,-0.279297,0.213135,49.564884,39.251907,-70.992363
-0.618652,-0.364258,0.214600,59.908398,54.534351,-81.312981
-0.616211,-0.441406,0.188721,74.580154,79.717560,-90.343513
-0.619385,-0.523682,0.168213,92.435112,101.824425,-96.076332
-0.620361,-0.590820,0.134033,108.992363,112.877861,-100.809158
-0.637695,-0.676514,0.116455,122.374046,113.152672,-104.954201
-0.627197,-0.768311,0.077881,134.877869,114.267174,-108.664124
-0.595703,-0.860840,0.077148,146.511444,114.824425,-112.076332
-0.614258,-0.988770,0.025635,158.305344,112.328247,-117.274811
-0.578125,-1.071289,0.002686,170.404587,109.519081,-121.587784
-0.536621,-1.145508,-0.009033,178.541992,101.755722,-122.572517
-0.495850,-1.205811,-0.011230,180.412216,89.129768,-122.061066
-0.475586,-1.278564,-0.037842,178.091599,73.770996,-119.732826
-0.503906,-1.354736,-0.048096,174.129776,58.435116,-117.083969
-0.470459,-1.358398,-0.023682,169.083969,57.419846,-111.282440
-0.420410,-1.334473,0.028809,160.320618,72.847328,-99.916031
-0.398438,-1.273682,0.044922,149.877869,88.335876,-84.282440
-0.387451,-1.227539,0.072998,138.351151,87.862595,-69.534348
-0.436279,-1.188232,0.130615,126.473282,81.022903,-56.847328
-0.441895,-1.175781,0.165527,115.038170,72.458015,-46.473282
-0.445801,-1.139893,0.187500,106.404579,70.206108,-36.992367
-0.426758,-1.121826,0.188477,98.732826,73.251907,-28.000000
-0.410889,-1.105225,0.206543,92.938934,70.083969,-20.465649
-0.422119,-1.041260,0.214600,85.732826,57.801525,-16.404581
-0.413574,-1.029053,0.228516,78.236641,49.557251,-12.885496
-0.402588,-1.005859,0.211670,72.832062,47.244274,-7.381680
-0.418701,-0.973633,0.217041,66.801529,41.045803,-2.702290
-0.422119,-0.952637,0.209961,59.099236,30.694656,-0.450382
-0.402832,-0.958984,0.192383,52.061069,22.786259,1.671756
-0.416016,-0.945801,0.180176,46.282444,14.656488,3.106870
-0.422119,-0.923828,0.188721,39.328243,6.175572,3.129771
